epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
242,1059.14,0.47348,0.39994,0.027,0.2761,0.80458,0.99969,1,0.995,0.89431,0.98964,0.98995,0.9863,0.89544,0.4949,0.45116,0.00187,0.25602,0.79735,0.00104564,0.00104564,0.00104564
243,1063.51,0.47981,0.37642,0.02953,0.2819,0.80469,1,1,0.995,0.90152,0.98995,0.98995,0.99196,0.90987,0.53072,0.44283,0.00192,0.25531,0.80257,0.00104168,0.00104168,0.00104168
244,1067.87,0.46422,0.38113,0.0297,0.2738,0.80895,1,1,0.995,0.90833,0.98995,0.98995,0.99188,0.91262,0.49549,0.44287,0.00309,0.25177,0.79837,0.00103772,0.00103772,0.00103772
245,1072.26,0.46194,0.36832,0.02339,0.2662,0.81024,1,1,0.995,0.90559,0.99497,0.99497,0.99495,0.911,0.50048,0.42812,0.00263,0.2623,0.79967,0.00103376,0.00103376,0.00103376
246,1076.64,0.4542,0.39308,0.0267,0.26499,0.80799,0.99971,1,0.995,0.90924,0.99469,0.99497,0.99495,0.91693,0.4945,0.44109,0.00284,0.2522,0.79786,0.0010298,0.0010298,0.0010298
247,1081.03,0.46618,0.3812,0.0305,0.27268,0.8082,0.99972,1,0.995,0.90348,0.99479,0.99497,0.995,0.91149,0.51233,0.44799,0.00278,0.25062,0.79703,0.00102584,0.00102584,0.00102584
248,1085.41,0.4752,0.39202,0.03709,0.27174,0.8145,0.99971,1,0.995,0.90732,0.98974,0.98995,0.99135,0.89188,0.4891,0.49694,0.00215,0.24699,0.79868,0.00102188,0.00102188,0.00102188
249,1089.79,0.47471,0.39301,0.02435,0.27068,0.80899,0.99971,1,0.995,0.90547,0.98977,0.98995,0.99214,0.90779,0.49991,0.4567,0.00271,0.24932,0.79848,0.00101792,0.00101792,0.00101792
250,1094.15,0.46719,0.38594,0.02695,0.27022,0.8024,0.9997,1,0.995,0.90162,0.98972,0.98995,0.99228,0.91181,0.50846,0.44165,0.00241,0.24824,0.79841,0.00101396,0.00101396,0.00101396
251,1098.52,0.47538,0.39918,0.02584,0.27715,0.80888,0.99971,1,0.995,0.90605,0.98967,0.98995,0.99375,0.92342,0.49268,0.44123,0.00228,0.24852,0.79923,0.00101,0.00101,0.00101
252,1102.91,0.48926,0.43164,0.03377,0.27988,0.80908,0.99974,1,0.995,0.90057,0.99471,0.99497,0.99495,0.92114,0.49701,0.42993,0.00204,0.25064,0.7991,0.00100604,0.00100604,0.00100604
253,1107.28,0.46766,0.38535,0.02656,0.27581,0.81185,0.99972,1,0.995,0.90987,0.98968,0.98995,0.99066,0.91651,0.48956,0.42879,0.00198,0.24986,0.79779,0.00100208,0.00100208,0.00100208
254,1111.65,0.4748,0.40757,0.03136,0.27896,0.80441,0.99971,1,0.995,0.90802,0.98968,0.98995,0.99436,0.91697,0.49601,0.41321,0.00189,0.25052,0.80108,0.00099812,0.00099812,0.00099812
255,1116.02,0.48978,0.40763,0.02747,0.2825,0.81113,0.9997,1,0.995,0.90084,0.98966,0.98995,0.99203,0.92348,0.50154,0.4109,0.00211,0.2484,0.80173,0.00099416,0.00099416,0.00099416
256,1120.38,0.48142,0.39138,0.02044,0.28291,0.81134,0.9997,1,0.995,0.90696,0.98967,0.98995,0.99041,0.91118,0.48414,0.41858,0.0019,0.24571,0.79865,0.0009902,0.0009902,0.0009902
257,1124.74,0.47699,0.36138,0.026,0.27859,0.80677,1,1,0.995,0.90449,0.98995,0.98995,0.99297,0.91157,0.50191,0.45337,0.00162,0.24443,0.80037,0.00098624,0.00098624,0.00098624
258,1129.11,0.47232,0.3624,0.02463,0.27029,0.8008,1,1,0.995,0.91187,0.99497,0.99497,0.99495,0.92269,0.49866,0.43109,0.0023,0.24318,0.7998,0.00098228,0.00098228,0.00098228
259,1133.52,0.46788,0.38042,0.02896,0.26708,0.80247,1,1,0.995,0.90813,0.98995,0.98995,0.99155,0.92923,0.50041,0.39861,0.00212,0.24959,0.79738,0.00097832,0.00097832,0.00097832
260,1137.91,0.46142,0.36351,0.0293,0.26329,0.79816,0.99971,1,0.995,0.91095,0.98974,0.98995,0.99106,0.92108,0.49963,0.43165,0.00239,0.24594,0.79623,0.00097436,0.00097436,0.00097436
261,1142.28,0.4746,0.41682,0.02379,0.27119,0.80301,1,1,0.995,0.91289,0.99497,0.99497,0.995,0.91926,0.49411,0.42468,0.00168,0.2482,0.79606,0.0009704,0.0009704,0.0009704
262,1146.66,0.46816,0.40801,0.03165,0.27374,0.81584,1,1,0.995,0.90697,0.99497,0.99497,0.995,0.9231,0.50351,0.40801,0.0024,0.25036,0.79881,0.00096644,0.00096644,0.00096644
263,1151.03,0.47197,0.37828,0.02673,0.27624,0.80417,0.99971,1,0.995,0.90697,0.99473,0.99497,0.995,0.9151,0.50148,0.42345,0.0019,0.25312,0.79944,0.00096248,0.00096248,0.00096248
264,1155.4,0.45606,0.38304,0.02496,0.26916,0.80589,0.99972,1,0.995,0.90092,0.99469,0.99497,0.9948,0.91827,0.50837,0.41092,0.00168,0.24447,0.80076,0.00095852,0.00095852,0.00095852
265,1159.78,0.47792,0.39119,0.02474,0.269,0.81506,0.99971,1,0.995,0.90139,0.99469,0.99497,0.9949,0.91098,0.50465,0.41773,0.0023,0.24809,0.80425,0.00095456,0.00095456,0.00095456
266,1164.16,0.48262,0.41579,0.02989,0.27653,0.81228,0.99971,1,0.995,0.90329,0.99469,0.99497,0.99485,0.91703,0.49357,0.41422,0.00203,0.24585,0.80117,0.0009506,0.0009506,0.0009506
267,1168.53,0.46382,0.41968,0.02803,0.26881,0.80966,0.99971,1,0.995,0.91299,0.99468,0.99497,0.9949,0.92393,0.49037,0.39533,0.00247,0.24317,0.79977,0.00094664,0.00094664,0.00094664
268,1172.89,0.46739,0.42567,0.02567,0.27535,0.81469,1,1,0.995,0.90756,0.98995,0.98995,0.99018,0.9243,0.50023,0.38625,0.00213,0.24648,0.80025,0.00094268,0.00094268,0.00094268
269,1177.28,0.46037,0.35256,0.0288,0.26966,0.80239,0.99973,1,0.995,0.90436,0.9947,0.99497,0.99294,0.92535,0.49934,0.40313,0.0021,0.24215,0.79637,0.00093872,0.00093872,0.00093872
270,1181.65,0.46658,0.35533,0.0232,0.27277,0.80304,0.99971,1,0.995,0.90767,0.98966,0.98995,0.99035,0.91267,0.49588,0.42972,0.00171,0.2425,0.80036,0.00093476,0.00093476,0.00093476
271,1186.03,0.44492,0.35431,0.03248,0.26292,0.80953,0.99971,1,0.995,0.90873,0.98966,0.98995,0.99283,0.91479,0.48765,0.42137,0.00207,0.24425,0.7995,0.0009308,0.0009308,0.0009308
272,1190.4,0.46743,0.38624,0.02357,0.27357,0.79965,0.99971,1,0.995,0.9139,0.99478,0.99497,0.995,0.91202,0.48049,0.41724,0.00207,0.24544,0.80014,0.00092684,0.00092684,0.00092684
273,1194.79,0.45556,0.39685,0.02786,0.26748,0.80584,0.99971,1,0.995,0.90718,0.99471,0.99497,0.995,0.92423,0.50449,0.42709,0.00198,0.24563,0.80393,0.00092288,0.00092288,0.00092288
274,1199.19,0.4685,0.38985,0.02833,0.26531,0.80924,1,1,0.995,0.90544,0.99497,0.99497,0.99495,0.92986,0.49862,0.4004,0.00268,0.24325,0.80029,0.00091892,0.00091892,0.00091892
275,1203.57,0.46517,0.39373,0.02625,0.26512,0.8054,1,1,0.995,0.91406,0.99497,0.99497,0.99495,0.92537,0.48441,0.4167,0.00187,0.24166,0.79799,0.00091496,0.00091496,0.00091496
276,1207.95,0.4749,0.38035,0.03262,0.2791,0.80362,0.99971,1,0.995,0.90192,0.98966,0.98995,0.99191,0.92683,0.50876,0.40133,0.00236,0.25194,0.80088,0.000911,0.000911,0.000911
277,1212.33,0.49328,0.39799,0.02524,0.28163,0.80479,0.9997,1,0.995,0.90545,0.99468,0.99497,0.99495,0.91826,0.50911,0.42769,0.00231,0.25047,0.79932,0.00090704,0.00090704,0.00090704
278,1216.72,0.47624,0.3967,0.02653,0.27035,0.81036,1,1,0.995,0.90419,0.98995,0.98995,0.9926,0.91692,0.50056,0.42021,0.00191,0.24692,0.79842,0.00090308,0.00090308,0.00090308
279,1221.1,0.48275,0.36655,0.02626,0.27012,0.79795,0.99971,1,0.995,0.90552,0.98966,0.98995,0.99087,0.91214,0.51287,0.40708,0.00166,0.25352,0.80055,0.00089912,0.00089912,0.00089912
280,1225.48,0.4651,0.35711,0.02649,0.26421,0.81075,0.99971,1,0.995,0.90602,0.9897,0.98995,0.99135,0.91412,0.49759,0.41476,0.00177,0.24234,0.80259,0.00089516,0.00089516,0.00089516
281,1229.86,0.44816,0.35778,0.023,0.2594,0.81153,0.99971,1,0.995,0.90034,0.99468,0.99497,0.99495,0.92136,0.51349,0.4,0.00184,0.24686,0.80384,0.0008912,0.0008912,0.0008912
282,1234.23,0.46016,0.39277,0.02675,0.267,0.81792,0.99971,1,0.995,0.91238,0.98972,0.98995,0.99137,0.91705,0.49717,0.41007,0.00187,0.24412,0.80532,0.00088724,0.00088724,0.00088724
283,1238.61,0.46655,0.40136,0.02548,0.26653,0.8065,1,1,0.995,0.90333,0.98995,0.98995,0.99313,0.92203,0.51425,0.41888,0.00181,0.24809,0.80958,0.00088328,0.00088328,0.00088328
284,1242.99,0.46009,0.33812,0.03005,0.25948,0.80298,0.99971,1,0.995,0.90579,0.98967,0.98995,0.99123,0.91323,0.51031,0.43003,0.00162,0.24774,0.80232,0.00087932,0.00087932,0.00087932
285,1247.37,0.4672,0.38453,0.02391,0.27006,0.80515,1,1,0.995,0.90441,0.99497,0.99497,0.99495,0.91017,0.50372,0.4205,0.00228,0.24706,0.80747,0.00087536,0.00087536,0.00087536
286,1251.74,0.47054,0.3854,0.0272,0.26961,0.81011,1,1,0.995,0.90678,0.98995,0.98995,0.99172,0.91641,0.49834,0.42936,0.00177,0.24608,0.8066,0.0008714,0.0008714,0.0008714
287,1256.11,0.45247,0.3325,0.02685,0.25926,0.80283,1,1,0.995,0.90548,0.99497,0.99497,0.995,0.921,0.49639,0.39207,0.00167,0.24436,0.80336,0.00086744,0.00086744,0.00086744
288,1260.48,0.4484,0.31276,0.0247,0.26126,0.79808,1,1,0.995,0.90785,0.99497,0.99497,0.995,0.91449,0.49791,0.40166,0.00192,0.24676,0.80092,0.00086348,0.00086348,0.00086348
289,1264.88,0.45758,0.37318,0.02601,0.2682,0.80556,0.99971,1,0.995,0.89839,0.99468,0.99497,0.99495,0.91186,0.51106,0.41337,0.00197,0.25123,0.80018,0.00085952,0.00085952,0.00085952
290,1269.26,0.446,0.36124,0.03047,0.26597,0.80874,1,1,0.995,0.90623,0.99497,0.99497,0.9942,0.91855,0.49775,0.40946,0.00191,0.24407,0.80046,0.00085556,0.00085556,0.00085556
291,1273.64,0.46959,0.37773,0.02976,0.26475,0.80738,0.99971,1,0.995,0.90593,0.99475,0.99497,0.995,0.91592,0.49553,0.4026,0.00161,0.24689,0.79848,0.0008516,0.0008516,0.0008516
292,1278.02,0.44679,0.31221,0.02189,0.25531,0.80645,1,1,0.995,0.91036,0.99497,0.99497,0.99495,0.91125,0.49688,0.40162,0.00148,0.24105,0.80025,0.00084764,0.00084764,0.00084764
293,1282.38,0.43975,0.3264,0.0276,0.25779,0.80235,1,1,0.995,0.90662,0.99497,0.99497,0.99465,0.92307,0.49105,0.38414,0.0016,0.23719,0.79926,0.00084368,0.00084368,0.00084368
294,1286.76,0.44324,0.34337,0.03128,0.2566,0.80603,0.99972,1,0.995,0.90644,0.9947,0.99497,0.99485,0.92555,0.48925,0.38921,0.00158,0.23799,0.79996,0.00083972,0.00083972,0.00083972
295,1291.14,0.44677,0.30714,0.02489,0.25673,0.80718,0.99971,1,0.995,0.91324,0.98967,0.98995,0.99136,0.91827,0.48512,0.39614,0.00221,0.23741,0.80045,0.00083576,0.00083576,0.00083576
296,1295.51,0.43473,0.32869,0.02622,0.24739,0.80115,1,1,0.995,0.9058,0.99497,0.99497,0.995,0.92115,0.4969,0.3992,0.00205,0.24146,0.80355,0.0008318,0.0008318,0.0008318
297,1299.9,0.43706,0.30874,0.02438,0.25037,0.80126,1,1,0.995,0.90937,0.99497,0.99497,0.99495,0.92409,0.49057,0.38711,0.00186,0.24286,0.80041,0.00082784,0.00082784,0.00082784
298,1304.27,0.45294,0.33131,0.02759,0.26483,0.80525,1,1,0.995,0.91307,0.98995,0.98995,0.99232,0.92645,0.48909,0.37649,0.00165,0.23829,0.80002,0.00082388,0.00082388,0.00082388
299,1308.65,0.4661,0.36858,0.02816,0.26745,0.81053,0.99971,1,0.995,0.91003,0.98966,0.98995,0.99216,0.92554,0.48952,0.38433,0.00172,0.24252,0.80125,0.00081992,0.00081992,0.00081992
300,1313.03,0.43913,0.35219,0.02645,0.25888,0.80737,0.99971,1,0.995,0.91342,0.99469,0.99497,0.99435,0.93151,0.48784,0.38476,0.00141,0.2391,0.80278,0.00081596,0.00081596,0.00081596
301,1317.43,0.43731,0.34882,0.02701,0.25895,0.79765,0.99971,1,0.995,0.91027,0.98966,0.98995,0.99263,0.92112,0.48638,0.4031,0.00169,0.24085,0.80055,0.000812,0.000812,0.000812
302,1321.79,0.43581,0.32567,0.02103,0.2514,0.80703,0.9997,1,0.995,0.90976,0.98965,0.98995,0.99177,0.92994,0.49289,0.38195,0.00178,0.23976,0.79978,0.00080804,0.00080804,0.00080804
303,1326.18,0.45626,0.35428,0.02975,0.2642,0.80189,0.99972,1,0.995,0.90879,0.99469,0.99497,0.9949,0.92201,0.49338,0.4053,0.00162,0.23847,0.80179,0.00080408,0.00080408,0.00080408
304,1330.55,0.45781,0.38052,0.02974,0.26523,0.79739,0.99971,1,0.995,0.91671,0.99469,0.99497,0.99495,0.92767,0.48286,0.38872,0.00145,0.23957,0.79699,0.00080012,0.00080012,0.00080012
305,1334.92,0.44018,0.335,0.02509,0.25193,0.79446,0.99971,1,0.995,0.91175,0.99469,0.99497,0.99495,0.92987,0.49398,0.39036,0.00118,0.24276,0.79772,0.00079616,0.00079616,0.00079616
306,1339.28,0.45771,0.32357,0.02446,0.2617,0.80385,0.99971,1,0.995,0.91196,0.98966,0.98995,0.99155,0.92569,0.48577,0.39568,0.00128,0.2434,0.79721,0.0007922,0.0007922,0.0007922
307,1343.65,0.44479,0.32254,0.02848,0.25575,0.79722,0.99973,1,0.995,0.9106,0.9947,0.99497,0.99495,0.92356,0.48446,0.40564,0.00155,0.23939,0.79789,0.00078824,0.00078824,0.00078824
308,1348.02,0.4476,0.32908,0.02375,0.25486,0.80508,0.99972,1,0.995,0.91123,0.9947,0.99497,0.99485,0.926,0.48345,0.40046,0.00159,0.24095,0.79887,0.00078428,0.00078428,0.00078428
309,1352.4,0.43083,0.3072,0.02378,0.25249,0.8031,0.99971,1,0.995,0.90613,0.99469,0.99497,0.99495,0.92722,0.49731,0.40404,0.00162,0.24333,0.80138,0.00078032,0.00078032,0.00078032
310,1356.77,0.43943,0.30687,0.02225,0.25673,0.80551,0.99971,1,0.995,0.89961,0.98469,0.98492,0.98758,0.91767,0.50243,0.42151,0.00167,0.24748,0.80277,0.00077636,0.00077636,0.00077636
311,1361.15,0.43387,0.32573,0.0287,0.25112,0.80157,1,1,0.995,0.90874,1,1,0.995,0.91795,0.50491,0.40297,0.00166,0.24665,0.80238,0.0007724,0.0007724,0.0007724
312,1365.54,0.43351,0.3464,0.02632,0.2582,0.79612,0.99971,1,0.995,0.90975,0.99971,1,0.995,0.92969,0.49645,0.38027,0.00221,0.24259,0.7984,0.00076844,0.00076844,0.00076844
313,1369.9,0.43868,0.35306,0.0292,0.2568,0.80282,0.99971,1,0.995,0.90432,0.99971,1,0.995,0.92943,0.49021,0.37142,0.00207,0.23958,0.79696,0.00076448,0.00076448,0.00076448
314,1374.27,0.42876,0.34465,0.02531,0.25966,0.79815,0.99971,1,0.995,0.90669,0.99469,0.99497,0.99495,0.92182,0.48546,0.3838,0.0018,0.23631,0.79996,0.00076052,0.00076052,0.00076052
315,1378.65,0.43217,0.31581,0.03058,0.25459,0.8022,0.99972,1,0.995,0.91558,0.99473,0.99497,0.995,0.92182,0.49223,0.40171,0.00171,0.24563,0.80234,0.00075656,0.00075656,0.00075656
316,1383.03,0.43034,0.30515,0.0248,0.25584,0.79716,0.99971,1,0.995,0.90767,0.99468,0.99497,0.9946,0.92631,0.49066,0.40217,0.00173,0.24577,0.8006,0.0007526,0.0007526,0.0007526
317,1387.4,0.43516,0.29973,0.02065,0.2505,0.79941,0.99972,1,0.995,0.90393,0.98967,0.98995,0.9932,0.92098,0.48192,0.41024,0.00169,0.24344,0.80118,0.00074864,0.00074864,0.00074864
318,1391.77,0.42482,0.32154,0.02869,0.25291,0.80258,0.99971,1,0.995,0.90087,0.99469,0.99497,0.99269,0.91133,0.48973,0.39817,0.00151,0.23969,0.80291,0.00074468,0.00074468,0.00074468
319,1396.15,0.41774,0.31834,0.02349,0.2518,0.79899,0.99971,1,0.995,0.9047,0.99971,1,0.995,0.91846,0.49036,0.3991,0.00177,0.2436,0.80505,0.00074072,0.00074072,0.00074072
320,1400.52,0.42683,0.30549,0.02753,0.24915,0.79197,1,1,0.995,0.90582,0.99497,0.99497,0.99445,0.92205,0.49551,0.37895,0.0016,0.24341,0.80162,0.00073676,0.00073676,0.00073676
321,1404.88,0.433,0.32095,0.02301,0.25404,0.79474,0.99972,1,0.995,0.90446,0.9947,0.99497,0.99389,0.91839,0.49396,0.38843,0.00155,0.24472,0.80305,0.0007328,0.0007328,0.0007328
322,1409.26,0.45469,0.32906,0.03242,0.26433,0.79917,0.99973,1,0.995,0.90392,0.9947,0.99497,0.9949,0.91925,0.49931,0.40053,0.00164,0.24815,0.80338,0.00072884,0.00072884,0.00072884
323,1413.63,0.42551,0.30384,0.02635,0.25111,0.80005,0.99973,1,0.995,0.90673,0.99471,0.99497,0.99475,0.91906,0.49564,0.40011,0.00171,0.24189,0.80401,0.00072488,0.00072488,0.00072488
324,1418,0.43418,0.31304,0.0274,0.24479,0.80511,0.99972,1,0.995,0.90712,0.99972,1,0.995,0.9249,0.49605,0.37362,0.00146,0.24047,0.79975,0.00072092,0.00072092,0.00072092
325,1422.38,0.4341,0.37456,0.03014,0.2498,0.80561,0.99972,1,0.995,0.9064,0.99972,1,0.995,0.92815,0.48617,0.37848,0.0018,0.24143,0.79939,0.00071696,0.00071696,0.00071696
326,1426.75,0.42439,0.32644,0.02329,0.24747,0.79861,1,1,0.995,0.91181,0.99497,0.99497,0.9949,0.92201,0.49744,0.39186,0.00195,0.24445,0.80113,0.000713,0.000713,0.000713
327,1431.12,0.43588,0.35853,0.02342,0.25309,0.80014,1,1,0.995,0.90926,1,1,0.995,0.91524,0.49763,0.41159,0.00154,0.24001,0.80154,0.00070904,0.00070904,0.00070904
328,1435.49,0.43365,0.34009,0.02685,0.2475,0.80472,1,1,0.995,0.90623,0.99497,0.99497,0.99269,0.91383,0.49021,0.41651,0.0018,0.24147,0.8024,0.00070508,0.00070508,0.00070508
329,1439.86,0.43314,0.31322,0.03198,0.24972,0.79918,1,1,0.995,0.90224,1,1,0.995,0.92191,0.50153,0.39098,0.00197,0.25023,0.80514,0.00070112,0.00070112,0.00070112
330,1444.24,0.42501,0.27758,0.02035,0.24162,0.79401,0.99972,1,0.995,0.89765,0.99972,1,0.995,0.9213,0.49402,0.39091,0.00174,0.24493,0.80053,0.00069716,0.00069716,0.00069716
331,1448.63,0.41818,0.3056,0.02504,0.24116,0.8004,0.99972,1,0.995,0.90323,0.99469,0.99497,0.9947,0.91036,0.48546,0.39527,0.00186,0.24276,0.79927,0.0006932,0.0006932,0.0006932
332,1453.01,0.41897,0.28082,0.02311,0.24654,0.79814,0.9997,1,0.995,0.90296,0.98966,0.98995,0.99203,0.91349,0.49555,0.40531,0.00169,0.24707,0.80164,0.00068924,0.00068924,0.00068924
333,1457.39,0.44202,0.29878,0.02032,0.25401,0.7932,0.9997,1,0.995,0.90433,0.99467,0.99497,0.99495,0.90818,0.49179,0.41111,0.00165,0.24644,0.80139,0.00068528,0.00068528,0.00068528
334,1461.76,0.43724,0.30401,0.02786,0.24697,0.80295,0.99972,1,0.995,0.90305,0.99972,1,0.995,0.92075,0.49851,0.39141,0.00182,0.24174,0.80264,0.00068132,0.00068132,0.00068132
335,1466.14,0.42529,0.30886,0.02295,0.24601,0.79995,1,1,0.995,0.91149,1,1,0.995,0.92355,0.48401,0.37989,0.00148,0.23595,0.79825,0.00067736,0.00067736,0.00067736
336,1470.52,0.42314,0.30365,0.02516,0.24826,0.8033,1,1,0.995,0.91378,1,1,0.995,0.92704,0.48387,0.37504,0.00213,0.24031,0.79998,0.0006734,0.0006734,0.0006734
337,1474.9,0.42651,0.30841,0.02586,0.24251,0.79956,0.9997,1,0.995,0.90394,0.9997,1,0.995,0.91203,0.48426,0.39275,0.00202,0.23511,0.8036,0.00066944,0.00066944,0.00066944
338,1479.27,0.43114,0.3155,0.02629,0.2487,0.79666,0.99971,1,0.995,0.9098,0.99971,1,0.995,0.92028,0.48785,0.38957,0.00189,0.23533,0.80231,0.00066548,0.00066548,0.00066548
339,1483.66,0.42379,0.276,0.02075,0.24024,0.80329,0.99971,1,0.995,0.90865,0.99971,1,0.995,0.91337,0.49138,0.40381,0.00212,0.23849,0.80192,0.00066152,0.00066152,0.00066152
340,1488.03,0.41826,0.34334,0.02064,0.24115,0.79835,0.99971,1,0.995,0.91075,0.99971,1,0.995,0.91475,0.49437,0.41511,0.0015,0.23439,0.80146,0.00065756,0.00065756,0.00065756
341,1492.4,0.42467,0.31024,0.02248,0.2436,0.7979,0.99971,1,0.995,0.90879,0.99971,1,0.995,0.91888,0.4968,0.40183,0.00141,0.23694,0.80211,0.0006536,0.0006536,0.0006536
342,1496.76,0.41916,0.319,0.02436,0.24443,0.80348,0.99972,1,0.995,0.91225,0.99972,1,0.995,0.91753,0.49004,0.39849,0.00116,0.23609,0.80153,0.00064964,0.00064964,0.00064964
343,1501.13,0.4269,0.29301,0.02391,0.24614,0.79788,1,1,0.995,0.91275,1,1,0.995,0.92351,0.48483,0.39586,0.00141,0.23538,0.8008,0.00064568,0.00064568,0.00064568
344,1505.51,0.4082,0.30146,0.02636,0.24285,0.79491,1,1,0.995,0.91648,0.99497,0.99497,0.99495,0.92198,0.47602,0.39576,0.00147,0.23359,0.79721,0.00064172,0.00064172,0.00064172
345,1509.88,0.41065,0.28254,0.0242,0.23875,0.79922,0.99972,1,0.995,0.91693,0.99972,1,0.995,0.92744,0.48196,0.37256,0.00146,0.23242,0.79725,0.00063776,0.00063776,0.00063776
346,1514.26,0.43503,0.29809,0.02067,0.2457,0.80127,0.99972,1,0.995,0.90979,0.99972,1,0.995,0.93119,0.49351,0.36806,0.00167,0.23835,0.80394,0.0006338,0.0006338,0.0006338
347,1518.62,0.42419,0.2955,0.02502,0.2451,0.80449,0.99971,1,0.995,0.91251,0.99971,1,0.995,0.92017,0.48799,0.38289,0.00186,0.23752,0.80706,0.00062984,0.00062984,0.00062984
348,1522.99,0.41317,0.32156,0.02408,0.24063,0.79182,0.99971,1,0.995,0.91392,0.99971,1,0.995,0.92164,0.48639,0.3949,0.00124,0.23753,0.80668,0.00062588,0.00062588,0.00062588
349,1527.37,0.42998,0.28536,0.02011,0.24878,0.79399,0.99971,1,0.995,0.90879,0.99971,1,0.995,0.91826,0.48909,0.4112,0.00158,0.2377,0.80746,0.00062192,0.00062192,0.00062192
350,1531.75,0.42507,0.29703,0.02702,0.24903,0.80796,0.99972,1,0.995,0.90781,0.99972,1,0.995,0.92123,0.49868,0.40566,0.00138,0.23571,0.8033,0.00061796,0.00061796,0.00061796
351,1536.11,0.43201,0.30265,0.02745,0.25391,0.79381,0.99974,1,0.995,0.90746,0.99974,1,0.995,0.92549,0.48806,0.39484,0.00121,0.23406,0.79973,0.000614,0.000614,0.000614
352,1540.5,0.41558,0.24614,0.02398,0.24141,0.78528,0.99972,1,0.995,0.91334,0.99972,1,0.995,0.91407,0.47371,0.39696,0.00141,0.2306,0.8003,0.00061004,0.00061004,0.00061004
353,1544.87,0.41444,0.29051,0.02378,0.24566,0.79699,0.99971,1,0.995,0.90861,0.99971,1,0.995,0.922,0.48648,0.37065,0.00126,0.23343,0.80043,0.00060608,0.00060608,0.00060608
354,1549.25,0.41237,0.29933,0.02617,0.24579,0.79684,0.99971,1,0.995,0.90733,0.99971,1,0.995,0.91963,0.49559,0.38421,0.0013,0.2333,0.80229,0.00060212,0.00060212,0.00060212
355,1553.64,0.41572,0.2951,0.02654,0.24336,0.79204,0.99971,1,0.995,0.90797,0.99971,1,0.995,0.91873,0.4896,0.385,0.00173,0.23468,0.7997,0.00059816,0.00059816,0.00059816
356,1558.01,0.41602,0.30852,0.02844,0.24974,0.79492,0.99972,1,0.995,0.90836,0.99972,1,0.995,0.91456,0.50038,0.38516,0.00158,0.23919,0.80278,0.0005942,0.0005942,0.0005942
357,1562.4,0.4165,0.31035,0.02691,0.24722,0.80394,0.99972,1,0.995,0.90861,0.99972,1,0.995,0.92342,0.49105,0.37626,0.00154,0.23531,0.80193,0.00059024,0.00059024,0.00059024
358,1566.78,0.42167,0.29573,0.02863,0.24611,0.79801,0.99972,1,0.995,0.90907,0.99972,1,0.995,0.92505,0.48301,0.3823,0.00173,0.2322,0.8015,0.00058628,0.00058628,0.00058628
359,1571.17,0.42876,0.30176,0.02463,0.249,0.79996,0.99973,1,0.995,0.90979,0.99973,1,0.995,0.91804,0.48364,0.40798,0.00203,0.23439,0.80594,0.00058232,0.00058232,0.00058232
360,1575.56,0.41177,0.30755,0.02163,0.24343,0.78952,0.99972,1,0.995,0.90886,0.99972,1,0.995,0.92428,0.48603,0.40095,0.0016,0.23329,0.80272,0.00057836,0.00057836,0.00057836
361,1579.95,0.40883,0.27881,0.0256,0.23955,0.79357,0.99972,1,0.995,0.90794,0.99972,1,0.995,0.92381,0.48548,0.38131,0.00137,0.23079,0.79867,0.0005744,0.0005744,0.0005744
362,1584.33,0.40996,0.29433,0.02564,0.23895,0.79287,1,1,0.995,0.91247,0.99497,0.99497,0.99224,0.9178,0.48471,0.39207,0.00182,0.23161,0.79643,0.00057044,0.00057044,0.00057044
363,1588.72,0.41712,0.30259,0.02502,0.24733,0.79552,1,1,0.995,0.91446,1,1,0.995,0.9218,0.47826,0.37217,0.00169,0.22827,0.79899,0.00056648,0.00056648,0.00056648
364,1593.1,0.41137,0.25717,0.02191,0.24023,0.79825,0.99972,1,0.995,0.91243,0.99972,1,0.995,0.92572,0.48661,0.3729,0.00162,0.227,0.7999,0.00056252,0.00056252,0.00056252
365,1597.48,0.40629,0.2939,0.03433,0.23785,0.79961,0.99971,1,0.995,0.90826,0.99971,1,0.995,0.92713,0.4857,0.3691,0.00144,0.23158,0.80089,0.00055856,0.00055856,0.00055856
366,1601.84,0.41859,0.30255,0.01983,0.24472,0.79933,0.99971,1,0.995,0.91121,0.99971,1,0.995,0.92226,0.48153,0.36988,0.00154,0.23196,0.80011,0.0005546,0.0005546,0.0005546
367,1606.23,0.4094,0.29346,0.02587,0.23789,0.80069,1,1,0.995,0.91711,1,1,0.995,0.9195,0.47075,0.37028,0.00147,0.22681,0.79769,0.00055064,0.00055064,0.00055064
368,1610.61,0.41485,0.30423,0.02883,0.24282,0.80106,0.99971,1,0.995,0.91479,0.99971,1,0.995,0.92456,0.47728,0.37043,0.00158,0.22804,0.79842,0.00054668,0.00054668,0.00054668
