epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
252,945.265,0.25573,0.67367,0.25644,0.20061,0.83381,0.99965,1,0.995,0.98898,0.99965,1,0.995,0.98321,0.17225,0.17578,0.02667,0.14643,0.7773,0.00100604,0.00100604,0.00100604
253,948.995,0.24416,0.62747,0.22771,0.19579,0.81995,0.99967,1,0.995,0.98457,0.99967,1,0.995,0.98441,0.17841,0.1736,0.01905,0.15266,0.77644,0.00100208,0.00100208,0.00100208
254,952.719,0.25559,0.67618,0.2325,0.20143,0.83222,0.99969,1,0.995,0.98823,0.99969,1,0.995,0.9882,0.17637,0.15272,0.02538,0.14818,0.77685,0.00099812,0.00099812,0.00099812
255,956.468,0.26031,0.71055,0.23451,0.20358,0.83621,0.99952,1,0.995,0.98877,0.99952,1,0.995,0.98156,0.17118,0.16608,0.02524,0.14762,0.77727,0.00099416,0.00099416,0.00099416
256,960.213,0.25109,0.64439,0.23595,0.20192,0.83237,0.99963,1,0.995,0.98755,0.99963,1,0.995,0.98644,0.17118,0.15948,0.02196,0.148,0.7773,0.0009902,0.0009902,0.0009902
257,963.958,0.24792,0.69757,0.22941,0.20241,0.82453,0.99967,1,0.995,0.98958,0.99967,1,0.995,0.99116,0.17444,0.14943,0.02458,0.15471,0.77742,0.00098624,0.00098624,0.00098624
258,967.71,0.23737,0.61095,0.22049,0.19099,0.82991,0.9996,1,0.995,0.98798,0.9996,1,0.995,0.99228,0.1758,0.15532,0.01976,0.1508,0.77604,0.00098228,0.00098228,0.00098228
259,971.46,0.25344,0.66338,0.22901,0.20272,0.83557,0.99962,1,0.995,0.98833,0.99962,1,0.995,0.99031,0.17388,0.15168,0.01992,0.14686,0.77612,0.00097832,0.00097832,0.00097832
260,975.207,0.25481,0.74125,0.24228,0.20274,0.83116,0.99878,1,0.995,0.98917,0.99878,1,0.995,0.99016,0.1667,0.15225,0.02297,0.14408,0.77526,0.00097436,0.00097436,0.00097436
261,978.956,0.25024,0.65115,0.21572,0.19808,0.82945,0.99965,1,0.995,0.9906,0.99965,1,0.995,0.98603,0.17925,0.16254,0.02009,0.14984,0.77882,0.0009704,0.0009704,0.0009704
262,982.705,0.26415,0.67479,0.23175,0.20428,0.83465,0.99967,1,0.995,0.98988,0.99967,1,0.995,0.99042,0.17304,0.15455,0.02193,0.1499,0.77637,0.00096644,0.00096644,0.00096644
263,986.443,0.25217,0.61368,0.22733,0.19784,0.82685,0.99961,1,0.995,0.98863,0.99961,1,0.995,0.98904,0.17191,0.14554,0.02542,0.14895,0.77442,0.00096248,0.00096248,0.00096248
264,990.184,0.258,0.66537,0.23628,0.20654,0.8375,0.99966,1,0.995,0.98937,0.99966,1,0.995,0.9894,0.16854,0.146,0.02138,0.14619,0.77392,0.00095852,0.00095852,0.00095852
265,993.917,0.26533,0.69695,0.22672,0.20191,0.84285,0.99952,1,0.995,0.98943,0.99952,1,0.995,0.98749,0.18278,0.15755,0.02073,0.15132,0.77524,0.00095456,0.00095456,0.00095456
266,997.665,0.24519,0.64613,0.2342,0.19984,0.8314,0.99963,1,0.995,0.98918,0.99963,1,0.995,0.98788,0.17135,0.17,0.02058,0.15065,0.77269,0.0009506,0.0009506,0.0009506
267,1001.42,0.2582,0.66585,0.24008,0.20512,0.8354,0.99961,1,0.995,0.98918,0.99961,1,0.995,0.98711,0.17046,0.15513,0.02026,0.14979,0.77356,0.00094664,0.00094664,0.00094664
268,1005.17,0.24048,0.66188,0.22303,0.19462,0.82224,0.99967,1,0.995,0.98627,0.99967,1,0.995,0.99079,0.17223,0.1498,0.02313,0.14451,0.77589,0.00094268,0.00094268,0.00094268
269,1008.92,0.24611,0.56935,0.22101,0.19347,0.82161,0.99962,1,0.995,0.98938,0.99962,1,0.995,0.99121,0.16918,0.14069,0.02126,0.14632,0.77366,0.00093872,0.00093872,0.00093872
270,1012.64,0.26346,0.6474,0.22391,0.20662,0.83755,0.99961,1,0.995,0.98863,0.99961,1,0.995,0.99048,0.18053,0.14401,0.0207,0.1543,0.77439,0.00093476,0.00093476,0.00093476
271,1016.38,0.2535,0.65943,0.22758,0.20108,0.83324,0.99964,1,0.995,0.98747,0.99964,1,0.995,0.98872,0.1762,0.15519,0.01796,0.14965,0.77375,0.0009308,0.0009308,0.0009308
272,1020.12,0.25279,0.70738,0.23561,0.20336,0.83074,0.9997,1,0.995,0.98829,0.9997,1,0.995,0.99005,0.17959,0.16106,0.0169,0.14901,0.77258,0.00092684,0.00092684,0.00092684
273,1023.87,0.24193,0.57859,0.22845,0.1932,0.82905,0.99962,1,0.995,0.98686,0.99962,1,0.995,0.99049,0.16943,0.15605,0.01885,0.151,0.7684,0.00092288,0.00092288,0.00092288
274,1027.65,0.24986,0.61013,0.23582,0.19823,0.83617,0.99966,1,0.995,0.98817,0.99966,1,0.995,0.99127,0.16543,0.14381,0.02165,0.14452,0.76812,0.00091892,0.00091892,0.00091892
275,1031.39,0.25474,0.57101,0.23071,0.20032,0.8369,0.99969,1,0.995,0.98849,0.99969,1,0.995,0.98998,0.17207,0.14862,0.02237,0.15148,0.77074,0.00091496,0.00091496,0.00091496
276,1035.12,0.25583,0.53799,0.22271,0.19944,0.82754,0.99969,1,0.995,0.98827,0.99969,1,0.995,0.99122,0.17075,0.13838,0.02407,0.14259,0.76884,0.000911,0.000911,0.000911
277,1038.87,0.25344,0.59523,0.23151,0.20344,0.83344,0.99967,1,0.995,0.98952,0.99967,1,0.995,0.99249,0.16973,0.1368,0.01959,0.14489,0.77024,0.00090704,0.00090704,0.00090704
278,1042.63,0.2436,0.59231,0.23158,0.19624,0.8286,0.99969,1,0.995,0.98936,0.99969,1,0.995,0.98965,0.16902,0.14114,0.02081,0.14675,0.77141,0.00090308,0.00090308,0.00090308
279,1046.39,0.24154,0.56555,0.21409,0.1927,0.83026,0.99951,1,0.995,0.98818,0.99951,1,0.995,0.99079,0.16937,0.14222,0.02143,0.14442,0.77193,0.00089912,0.00089912,0.00089912
280,1050.15,0.25092,0.64592,0.22432,0.19908,0.83058,0.99969,1,0.995,0.98876,0.99969,1,0.995,0.99157,0.17459,0.13889,0.01743,0.14688,0.77346,0.00089516,0.00089516,0.00089516
281,1053.9,0.24076,0.58914,0.22245,0.19441,0.82274,0.99969,1,0.995,0.98622,0.99969,1,0.995,0.99036,0.17635,0.14902,0.02106,0.14891,0.77554,0.0008912,0.0008912,0.0008912
282,1057.64,0.25187,0.61178,0.21715,0.19762,0.83043,0.99966,1,0.995,0.98758,0.99966,1,0.995,0.99286,0.17126,0.14304,0.02022,0.14898,0.77648,0.00088724,0.00088724,0.00088724
283,1061.38,0.23982,0.63407,0.22581,0.19455,0.82987,0.99966,1,0.995,0.98707,0.99966,1,0.995,0.98603,0.17324,0.14348,0.02149,0.14607,0.77497,0.00088328,0.00088328,0.00088328
284,1065.11,0.26288,0.67094,0.22035,0.20413,0.82942,0.99963,1,0.995,0.98849,0.99963,1,0.995,0.99137,0.17574,0.1349,0.01885,0.14637,0.77335,0.00087932,0.00087932,0.00087932
285,1068.88,0.23688,0.5412,0.22322,0.19132,0.8265,0.99948,1,0.995,0.98777,0.99948,1,0.995,0.98994,0.17135,0.1406,0.01863,0.14704,0.77157,0.00087536,0.00087536,0.00087536
286,1072.64,0.24531,0.57781,0.21501,0.19522,0.82922,0.99966,1,0.995,0.98738,0.99966,1,0.995,0.99213,0.16969,0.13719,0.01776,0.1453,0.77132,0.0008714,0.0008714,0.0008714
287,1076.39,0.24021,0.57726,0.2295,0.19191,0.82197,0.9996,1,0.995,0.98862,0.9996,1,0.995,0.99141,0.17192,0.14006,0.01951,0.14402,0.77054,0.00086744,0.00086744,0.00086744
288,1080.13,0.24084,0.59016,0.21739,0.19135,0.83294,0.99948,1,0.995,0.98723,0.99948,1,0.995,0.99143,0.17087,0.14267,0.02064,0.145,0.77173,0.00086348,0.00086348,0.00086348
289,1083.88,0.24467,0.6052,0.21165,0.19334,0.82602,0.99963,1,0.995,0.98531,0.99963,1,0.995,0.98913,0.17057,0.14066,0.01994,0.13997,0.7712,0.00085952,0.00085952,0.00085952
290,1087.6,0.24156,0.55925,0.21257,0.19375,0.82553,0.99942,1,0.995,0.98648,0.99942,1,0.995,0.99102,0.16869,0.13175,0.01849,0.13895,0.77086,0.00085556,0.00085556,0.00085556
291,1091.34,0.23341,0.57693,0.22321,0.19372,0.82392,0.99959,1,0.995,0.98742,0.99959,1,0.995,0.99319,0.17158,0.13112,0.01894,0.13994,0.77289,0.0008516,0.0008516,0.0008516
292,1095.08,0.23823,0.59056,0.22053,0.18881,0.83342,0.99967,1,0.995,0.9877,0.99967,1,0.995,0.99116,0.17111,0.13379,0.02154,0.13987,0.77264,0.00084764,0.00084764,0.00084764
293,1098.82,0.23541,0.57448,0.21992,0.19095,0.82043,0.99954,1,0.995,0.98927,0.99954,1,0.995,0.99174,0.16688,0.1343,0.02156,0.14007,0.77333,0.00084368,0.00084368,0.00084368
294,1102.57,0.24182,0.60982,0.20908,0.19019,0.83352,0.99941,1,0.995,0.98768,0.99941,1,0.995,0.99296,0.16891,0.13275,0.0197,0.13905,0.77324,0.00083972,0.00083972,0.00083972
295,1106.32,0.24014,0.60187,0.21743,0.19214,0.83272,0.9997,1,0.995,0.9868,0.9997,1,0.995,0.99191,0.18243,0.14337,0.02012,0.14181,0.7751,0.00083576,0.00083576,0.00083576
296,1110.05,0.23779,0.58492,0.22477,0.18954,0.83188,0.99951,1,0.995,0.98864,0.99951,1,0.995,0.99175,0.17135,0.13325,0.01827,0.13957,0.77472,0.0008318,0.0008318,0.0008318
297,1113.8,0.23354,0.54565,0.20534,0.18225,0.82757,0.99964,1,0.995,0.98669,0.99964,1,0.995,0.99131,0.17891,0.13237,0.01656,0.14058,0.77736,0.00082784,0.00082784,0.00082784
298,1117.53,0.24119,0.59939,0.21979,0.1912,0.83088,0.99961,1,0.995,0.98743,0.99961,1,0.995,0.99035,0.17424,0.14225,0.0172,0.14351,0.77311,0.00082388,0.00082388,0.00082388
299,1121.27,0.23187,0.56476,0.21624,0.18681,0.82294,0.99963,1,0.995,0.98601,0.99963,1,0.995,0.99046,0.17356,0.13433,0.01668,0.14239,0.77272,0.00081992,0.00081992,0.00081992
300,1125.06,0.24055,0.57472,0.21372,0.19093,0.82946,0.99968,1,0.995,0.98673,0.99968,1,0.995,0.99094,0.1751,0.13432,0.01969,0.144,0.77378,0.00081596,0.00081596,0.00081596
301,1128.81,0.23683,0.56024,0.21965,0.18896,0.82813,0.9997,1,0.995,0.98813,0.9997,1,0.995,0.99143,0.17061,0.13341,0.02058,0.14202,0.77198,0.000812,0.000812,0.000812
302,1132.55,0.23567,0.60277,0.22705,0.18698,0.82671,0.99933,1,0.995,0.98842,0.99933,1,0.995,0.99287,0.17441,0.13154,0.01971,0.14146,0.7736,0.00080804,0.00080804,0.00080804
303,1136.29,0.24672,0.60271,0.21744,0.18732,0.82994,0.99945,1,0.995,0.98723,0.99945,1,0.995,0.99311,0.16954,0.13035,0.01907,0.14411,0.77046,0.00080408,0.00080408,0.00080408
304,1140.02,0.24921,0.59818,0.23262,0.19565,0.83108,0.99964,1,0.995,0.98568,0.99964,1,0.995,0.99152,0.16851,0.15375,0.01971,0.13943,0.7702,0.00080012,0.00080012,0.00080012
305,1143.75,0.24074,0.60738,0.20844,0.1903,0.82825,0.99969,1,0.995,0.98888,0.99969,1,0.995,0.98775,0.17071,0.14811,0.01518,0.1375,0.77024,0.00079616,0.00079616,0.00079616
306,1147.51,0.23304,0.55891,0.20877,0.18768,0.82026,0.99965,1,0.995,0.98794,0.99965,1,0.995,0.98824,0.16914,0.13745,0.0172,0.14029,0.77129,0.0007922,0.0007922,0.0007922
307,1151.25,0.23344,0.55424,0.20008,0.18411,0.82413,0.99969,1,0.995,0.98771,0.99969,1,0.995,0.99051,0.16652,0.13565,0.01768,0.13811,0.77029,0.00078824,0.00078824,0.00078824
308,1155,0.2327,0.5436,0.21857,0.18561,0.82651,0.9997,1,0.995,0.98885,0.9997,1,0.995,0.98856,0.17233,0.14352,0.01703,0.146,0.77033,0.00078428,0.00078428,0.00078428
309,1158.75,0.2243,0.5284,0.215,0.18628,0.82263,0.9997,1,0.995,0.98807,0.9997,1,0.995,0.99213,0.17019,0.1344,0.01775,0.14038,0.77015,0.00078032,0.00078032,0.00078032
310,1162.48,0.23163,0.5013,0.19827,0.18421,0.81904,0.9997,1,0.995,0.99001,0.9997,1,0.995,0.99192,0.16933,0.13095,0.01702,0.14209,0.76908,0.00077636,0.00077636,0.00077636
311,1166.23,0.23097,0.52882,0.20934,0.18594,0.82731,0.99969,1,0.995,0.98996,0.99969,1,0.995,0.99238,0.1643,0.13371,0.01991,0.13881,0.76809,0.0007724,0.0007724,0.0007724
312,1169.98,0.23406,0.62812,0.22483,0.18843,0.82869,0.99968,1,0.995,0.987,0.99968,1,0.995,0.99165,0.16858,0.13672,0.01858,0.14155,0.76824,0.00076844,0.00076844,0.00076844
313,1173.72,0.2271,0.55525,0.19435,0.18382,0.82237,0.99966,1,0.995,0.9894,0.99966,1,0.995,0.99134,0.16756,0.13987,0.02054,0.13966,0.76775,0.00076448,0.00076448,0.00076448
314,1177.46,0.24868,0.62725,0.20971,0.19453,0.82734,0.99968,1,0.995,0.98872,0.99968,1,0.995,0.99221,0.16917,0.1317,0.01714,0.13922,0.76806,0.00076052,0.00076052,0.00076052
315,1181.2,0.23543,0.59046,0.21078,0.19065,0.82001,0.99968,1,0.995,0.98918,0.99968,1,0.995,0.99316,0.16571,0.12782,0.02003,0.13954,0.76912,0.00075656,0.00075656,0.00075656
316,1184.95,0.22135,0.51004,0.21799,0.18445,0.81443,0.99955,1,0.995,0.98996,0.99955,1,0.995,0.99293,0.16433,0.13163,0.01977,0.13726,0.76846,0.0007526,0.0007526,0.0007526
317,1188.71,0.2324,0.51029,0.21537,0.18352,0.8291,0.99956,1,0.995,0.99107,0.99956,1,0.995,0.99178,0.16798,0.13508,0.01927,0.14093,0.76663,0.00074864,0.00074864,0.00074864
318,1192.44,0.24014,0.60772,0.20455,0.18953,0.83117,0.9996,1,0.995,0.98949,0.9996,1,0.995,0.99346,0.16379,0.12048,0.017,0.14009,0.76552,0.00074468,0.00074468,0.00074468
319,1196.2,0.23131,0.55128,0.21302,0.1879,0.82583,0.99961,1,0.995,0.98876,0.99961,1,0.995,0.99399,0.16587,0.12531,0.01569,0.1423,0.76587,0.00074072,0.00074072,0.00074072
320,1199.93,0.23038,0.54665,0.21243,0.18693,0.8298,0.99965,1,0.995,0.98928,0.99965,1,0.995,0.99226,0.16475,0.12991,0.0166,0.14214,0.76582,0.00073676,0.00073676,0.00073676
321,1203.67,0.22901,0.5909,0.20403,0.18512,0.8162,0.99953,1,0.995,0.98891,0.99953,1,0.995,0.99269,0.16992,0.12924,0.01719,0.13855,0.76587,0.0007328,0.0007328,0.0007328
322,1207.4,0.22908,0.49584,0.20353,0.18355,0.82372,0.99966,1,0.995,0.98872,0.99966,1,0.995,0.99332,0.1658,0.12849,0.01822,0.14142,0.76621,0.00072884,0.00072884,0.00072884
323,1211.16,0.21939,0.52714,0.20414,0.17944,0.8196,0.9997,1,0.995,0.98924,0.9997,1,0.995,0.99224,0.16355,0.12692,0.0174,0.13847,0.76558,0.00072488,0.00072488,0.00072488
324,1214.92,0.22864,0.49707,0.20473,0.18489,0.83302,0.99967,1,0.995,0.98975,0.99967,1,0.995,0.99209,0.1654,0.13037,0.0182,0.1409,0.76502,0.00072092,0.00072092,0.00072092
325,1218.68,0.22899,0.52783,0.21089,0.18412,0.82415,0.9997,1,0.995,0.99018,0.9997,1,0.995,0.99305,0.16587,0.13042,0.01665,0.14052,0.7665,0.00071696,0.00071696,0.00071696
326,1222.44,0.24108,0.59462,0.20688,0.19025,0.8247,0.99968,1,0.995,0.98788,0.99968,1,0.995,0.99154,0.17054,0.13292,0.01624,0.13761,0.76648,0.000713,0.000713,0.000713
327,1226.18,0.2277,0.53051,0.20819,0.18419,0.8252,0.9997,1,0.995,0.98798,0.9997,1,0.995,0.99318,0.1677,0.11861,0.01624,0.14047,0.76874,0.00070904,0.00070904,0.00070904
328,1229.95,0.22597,0.53679,0.19668,0.18171,0.82347,0.9997,1,0.995,0.98989,0.9997,1,0.995,0.99419,0.1666,0.11909,0.01622,0.13595,0.77042,0.00070508,0.00070508,0.00070508
329,1233.71,0.22499,0.52493,0.20059,0.17867,0.82228,0.99969,1,0.995,0.99016,0.99969,1,0.995,0.9916,0.16635,0.1193,0.01595,0.13233,0.7691,0.00070112,0.00070112,0.00070112
330,1237.47,0.23065,0.51723,0.19904,0.18109,0.82394,0.9997,1,0.995,0.98784,0.9997,1,0.995,0.9909,0.16565,0.12307,0.01779,0.13221,0.76847,0.00069716,0.00069716,0.00069716
331,1241.21,0.23354,0.55141,0.20419,0.18674,0.8295,0.99969,1,0.995,0.98831,0.99969,1,0.995,0.99292,0.16813,0.12511,0.01791,0.1384,0.76819,0.0006932,0.0006932,0.0006932
332,1244.95,0.22605,0.53439,0.19915,0.18133,0.82067,0.99968,1,0.995,0.98909,0.99968,1,0.995,0.99221,0.16491,0.12782,0.0152,0.13646,0.76711,0.00068924,0.00068924,0.00068924
333,1248.69,0.22423,0.51857,0.21391,0.18304,0.82204,0.99949,1,0.995,0.98753,0.99949,1,0.995,0.9907,0.1648,0.1248,0.01648,0.13586,0.76573,0.00068528,0.00068528,0.00068528
334,1252.42,0.22501,0.5632,0.21212,0.18156,0.82193,0.99956,1,0.995,0.98812,0.99956,1,0.995,0.9938,0.16399,0.12348,0.0182,0.13553,0.76721,0.00068132,0.00068132,0.00068132
335,1256.19,0.22239,0.49032,0.20347,0.18344,0.82206,0.99964,1,0.995,0.98903,0.99964,1,0.995,0.99277,0.16468,0.12042,0.01718,0.13842,0.76915,0.00067736,0.00067736,0.00067736
336,1259.91,0.22146,0.50092,0.22072,0.17935,0.82739,0.99965,1,0.995,0.99041,0.99965,1,0.995,0.99239,0.16554,0.12628,0.01684,0.13717,0.77047,0.0006734,0.0006734,0.0006734
337,1263.67,0.22591,0.50822,0.2095,0.18118,0.83096,0.99968,1,0.995,0.98952,0.99968,1,0.995,0.99334,0.16421,0.1253,0.01669,0.13523,0.77069,0.00066944,0.00066944,0.00066944
338,1267.41,0.22643,0.54166,0.20155,0.17955,0.82281,0.99968,1,0.995,0.99144,0.99968,1,0.995,0.99389,0.16452,0.11846,0.01736,0.13443,0.76945,0.00066548,0.00066548,0.00066548
339,1271.16,0.21629,0.50779,0.20186,0.17741,0.82236,0.99962,1,0.995,0.98967,0.99962,1,0.995,0.99156,0.16599,0.12021,0.01592,0.13324,0.76731,0.00066152,0.00066152,0.00066152
340,1274.89,0.23369,0.54268,0.20875,0.18835,0.82457,0.99958,1,0.995,0.98854,0.99958,1,0.995,0.99398,0.16326,0.11798,0.01726,0.13324,0.7677,0.00065756,0.00065756,0.00065756
341,1278.64,0.22685,0.55807,0.20699,0.1818,0.83056,0.99965,1,0.995,0.98679,0.99965,1,0.995,0.99372,0.16395,0.12281,0.01684,0.13623,0.76903,0.0006536,0.0006536,0.0006536
342,1282.37,0.22939,0.54506,0.19457,0.18079,0.82658,0.99957,1,0.995,0.98701,0.99957,1,0.995,0.99275,0.16661,0.12685,0.01681,0.13358,0.7697,0.00064964,0.00064964,0.00064964
343,1286.12,0.22627,0.54163,0.20296,0.18007,0.82282,0.9996,1,0.995,0.98822,0.9996,1,0.995,0.99451,0.16506,0.11356,0.01869,0.13157,0.77021,0.00064568,0.00064568,0.00064568
344,1289.85,0.21552,0.45512,0.18491,0.17487,0.81455,0.99944,1,0.995,0.98813,0.99944,1,0.995,0.99144,0.16729,0.12019,0.0154,0.13525,0.77068,0.00064172,0.00064172,0.00064172
345,1293.6,0.22106,0.45568,0.19729,0.17703,0.81926,0.99947,1,0.995,0.98792,0.99947,1,0.995,0.99108,0.16103,0.12245,0.01573,0.13342,0.76875,0.00063776,0.00063776,0.00063776
346,1297.34,0.22997,0.57612,0.20708,0.18424,0.82279,0.99951,1,0.995,0.98795,0.99951,1,0.995,0.99213,0.15931,0.12248,0.01502,0.13385,0.76578,0.0006338,0.0006338,0.0006338
347,1301.08,0.22341,0.52784,0.20969,0.18154,0.81924,0.99953,1,0.995,0.98802,0.99953,1,0.995,0.99277,0.16406,0.12164,0.01701,0.13753,0.76708,0.00062984,0.00062984,0.00062984
348,1304.82,0.21563,0.46549,0.19519,0.17578,0.82584,0.99947,1,0.995,0.98871,0.99947,1,0.995,0.99299,0.16164,0.12242,0.01411,0.13434,0.7674,0.00062588,0.00062588,0.00062588
349,1308.57,0.21993,0.49501,0.19151,0.17976,0.82638,0.99951,1,0.995,0.9874,0.99951,1,0.995,0.99279,0.16256,0.12231,0.01467,0.13594,0.76777,0.00062192,0.00062192,0.00062192
350,1312.32,0.2228,0.47048,0.20514,0.17998,0.82024,0.99955,1,0.995,0.98683,0.99955,1,0.995,0.99219,0.16389,0.12155,0.01585,0.13606,0.76693,0.00061796,0.00061796,0.00061796
351,1316.05,0.2181,0.46977,0.20279,0.17721,0.82172,0.9996,1,0.995,0.98837,0.9996,1,0.995,0.99452,0.15941,0.11395,0.0149,0.13365,0.76397,0.000614,0.000614,0.000614
352,1319.79,0.21013,0.50477,0.19815,0.17142,0.82012,0.99957,1,0.995,0.98762,0.99957,1,0.995,0.99417,0.16047,0.11663,0.01438,0.13462,0.7637,0.00061004,0.00061004,0.00061004
353,1323.53,0.2081,0.4513,0.18862,0.17381,0.81152,0.99962,1,0.995,0.98842,0.99962,1,0.995,0.99235,0.16149,0.11831,0.01762,0.13378,0.76628,0.00060608,0.00060608,0.00060608
354,1327.27,0.22639,0.54199,0.19572,0.18128,0.82181,0.99965,1,0.995,0.98818,0.99965,1,0.995,0.99443,0.1568,0.11712,0.0163,0.13203,0.76585,0.00060212,0.00060212,0.00060212
355,1331.01,0.22516,0.49927,0.20127,0.17951,0.82416,0.99967,1,0.995,0.9886,0.99967,1,0.995,0.99434,0.15988,0.11924,0.01472,0.13304,0.76682,0.00059816,0.00059816,0.00059816
356,1334.75,0.23013,0.46739,0.19869,0.17915,0.82361,0.99968,1,0.995,0.98916,0.99968,1,0.995,0.99464,0.15802,0.11768,0.01622,0.13412,0.76649,0.0005942,0.0005942,0.0005942
357,1338.5,0.22074,0.54977,0.19376,0.17886,0.82575,0.99966,1,0.995,0.98937,0.99966,1,0.995,0.99438,0.16852,0.12706,0.01769,0.13742,0.76849,0.00059024,0.00059024,0.00059024
358,1342.23,0.22068,0.48845,0.1941,0.17666,0.82829,0.99967,1,0.995,0.99029,0.99967,1,0.995,0.99299,0.15661,0.11836,0.01513,0.12938,0.76651,0.00058628,0.00058628,0.00058628
359,1345.99,0.21368,0.45629,0.19304,0.1772,0.81708,0.99954,1,0.995,0.9894,0.99954,1,0.995,0.99303,0.16619,0.12933,0.01558,0.1344,0.76642,0.00058232,0.00058232,0.00058232
360,1349.72,0.223,0.50656,0.19424,0.17631,0.82462,0.99963,1,0.995,0.99022,0.99963,1,0.995,0.99405,0.15922,0.12083,0.01406,0.13342,0.76621,0.00057836,0.00057836,0.00057836
361,1353.46,0.22137,0.51836,0.19499,0.17407,0.82338,0.99967,1,0.995,0.99109,0.99967,1,0.995,0.99376,0.15637,0.11607,0.01379,0.1354,0.76627,0.0005744,0.0005744,0.0005744
362,1357.19,0.21269,0.4448,0.18581,0.16854,0.81637,0.99963,1,0.995,0.99042,0.99963,1,0.995,0.99368,0.15783,0.11481,0.01633,0.13439,0.76646,0.00057044,0.00057044,0.00057044
363,1360.94,0.21477,0.44898,0.2005,0.17297,0.81769,0.99968,1,0.995,0.99081,0.99968,1,0.995,0.99433,0.15821,0.11528,0.01547,0.1357,0.7659,0.00056648,0.00056648,0.00056648
364,1364.67,0.21361,0.50718,0.1941,0.17284,0.8161,0.99968,1,0.995,0.98833,0.99968,1,0.995,0.99408,0.1581,0.1143,0.01501,0.13284,0.76522,0.00056252,0.00056252,0.00056252
365,1368.42,0.21485,0.46072,0.18803,0.17374,0.8189,0.99958,1,0.995,0.99029,0.99958,1,0.995,0.99251,0.15703,0.11543,0.01417,0.1326,0.76575,0.00055856,0.00055856,0.00055856
366,1372.17,0.22401,0.50978,0.20306,0.17571,0.82339,0.9994,1,0.995,0.98834,0.9994,1,0.995,0.99357,0.15544,0.11545,0.01563,0.13152,0.76462,0.0005546,0.0005546,0.0005546
367,1375.96,0.2054,0.4465,0.2011,0.16761,0.81398,0.99938,1,0.995,0.98983,0.99938,1,0.995,0.99244,0.15634,0.11405,0.01352,0.13019,0.76519,0.00055064,0.00055064,0.00055064
368,1379.71,0.20636,0.41929,0.19104,0.16771,0.8141,0.9995,1,0.995,0.9898,0.9995,1,0.995,0.99156,0.15984,0.11712,0.01492,0.13121,0.76619,0.00054668,0.00054668,0.00054668
369,1383.46,0.21561,0.43817,0.18096,0.17229,0.81637,0.99956,1,0.995,0.98914,0.99956,1,0.995,0.9937,0.1572,0.10856,0.01389,0.12905,0.76646,0.00054272,0.00054272,0.00054272
370,1387.19,0.20886,0.42236,0.19279,0.16995,0.81578,0.99959,1,0.995,0.98944,0.99959,1,0.995,0.9931,0.1587,0.11226,0.01485,0.13036,0.76632,0.00053876,0.00053876,0.00053876
371,1390.95,0.21281,0.48993,0.18772,0.17129,0.82141,0.99966,1,0.995,0.9878,0.99966,1,0.995,0.99385,0.1571,0.11232,0.01383,0.12876,0.76614,0.0005348,0.0005348,0.0005348
372,1394.72,0.22363,0.5078,0.19666,0.1767,0.82536,0.99963,1,0.995,0.98828,0.99963,1,0.995,0.99229,0.16029,0.11098,0.01387,0.13258,0.76515,0.00053084,0.00053084,0.00053084
373,1398.46,0.2041,0.39161,0.19584,0.1664,0.81992,0.9996,1,0.995,0.98895,0.9996,1,0.995,0.99305,0.15939,0.11094,0.0141,0.13094,0.76617,0.00052688,0.00052688,0.00052688
374,1402.19,0.20967,0.45371,0.19803,0.17074,0.81868,0.99965,1,0.995,0.99117,0.99965,1,0.995,0.99386,0.15949,0.10792,0.01461,0.13199,0.76638,0.00052292,0.00052292,0.00052292
375,1405.95,0.20889,0.49063,0.18221,0.17347,0.81356,0.99967,1,0.995,0.99132,0.99967,1,0.995,0.99246,0.15623,0.11364,0.01382,0.13199,0.76328,0.00051896,0.00051896,0.00051896
376,1409.7,0.21402,0.50426,0.19067,0.1711,0.81978,0.99965,1,0.995,0.99094,0.99965,1,0.995,0.99332,0.15708,0.11111,0.01216,0.13071,0.76406,0.000515,0.000515,0.000515
377,1413.45,0.208,0.43466,0.18146,0.17048,0.81526,0.99963,1,0.995,0.99132,0.99963,1,0.995,0.9937,0.15603,0.11298,0.01215,0.13173,0.76275,0.00051104,0.00051104,0.00051104
378,1417.22,0.20977,0.41093,0.18847,0.16908,0.81234,0.99964,1,0.995,0.99019,0.99964,1,0.995,0.99457,0.15596,0.11045,0.01325,0.12957,0.76281,0.00050708,0.00050708,0.00050708
379,1421.04,0.21258,0.42998,0.1948,0.17049,0.81254,0.99964,1,0.995,0.98967,0.99964,1,0.995,0.99399,0.1584,0.10776,0.01487,0.13105,0.76496,0.00050312,0.00050312,0.00050312
380,1424.78,0.20756,0.39948,0.19074,0.16783,0.81839,0.99963,1,0.995,0.9901,0.99963,1,0.995,0.99446,0.1557,0.11124,0.01377,0.12763,0.766,0.00049916,0.00049916,0.00049916
